Evolutions from Stufful (out of approximately 12000):
Pokémon      | Count | Percentage
----------------------------
Hitmontop    | 256 |   2.13%
Hitmonlee    | 253 |   2.11%
Hitmonchan   | 232 |   1.93%
Primeape     | 227 |   1.89%
Conkeldurr   | 215 |   1.79%
Sirfetchâ€™d | 215 |   1.79%
Machamp      | 206 |   1.72%
Grapploct    | 200 |   1.67%
Throh        | 200 |   1.67%
Mienshao     | 191 |   1.59%
Sawk         | 189 |   1.57%
Hariyama     | 183 |   1.52%
Falinks      | 170 |   1.42%
Greedent     | 164 |   1.37%
Lucario      | 159 |   1.32%
Decidueyeh   | 154 |   1.28%
Taurosp      | 152 |   1.27%
Passimian    | 149 |   1.24%
Urshifu      | 149 |   1.24%
Urshifur     | 148 |   1.23%
Blaziken     | 148 |   1.23%
Annihilape   | 145 |   1.21%
Chansey      | 142 |   1.18%
Purugly      | 142 |   1.18%
Chesnaught   | 139 |   1.16%
Gallade      | 137 |   1.14%
Blissey      | 136 |   1.13%
Terapagos    | 135 |   1.12%
Stantler     | 135 |   1.12%
Zangoose     | 133 |   1.11%
Medichamm    | 133 |   1.11%
Bouffalant   | 131 |   1.09%
Taurospf     | 129 |   1.07%
Lopunny      | 129 |   1.07%
Swellow      | 126 |   1.05%
Quaquaval    | 125 |   1.04%
Infernape    | 124 |   1.03%
Cinccino     | 124 |   1.03%
Furfrou      | 123 |   1.03%
Komala       | 123 |   1.03%
Maushold     | 123 |   1.03%
Type: Null   | 122 |   1.02%
Oinkologne   | 121 |   1.01%
Lickilicky   | 121 |   1.01%
Snorlax      | 120 |   1.00%
Dudunsprce   | 120 |   1.00%
Ambipom      | 119 |   0.99%
Audinom      | 119 |   0.99%
Miltank      | 118 |   0.98%
Sneasler     | 117 |   0.97%
Emboar       | 116 |   0.97%
Hawlucha     | 115 |   0.96%
Noctowl      | 113 |   0.94%
Pangoro      | 113 |   0.94%
Breloom      | 112 |   0.93%
Dubwool      | 112 |   0.93%
Crabminble   | 111 |   0.92%
Tauros       | 110 |   0.92%
Scrafty      | 109 |   0.91%
Flamigo      | 108 |   0.90%
Cyclizar     | 107 |   0.89%
Porygon2     | 107 |   0.89%
Staraptor    | 105 |   0.88%
Porygon-Z    | 104 |   0.87%
Sawsbuck     | 104 |   0.87%
Stoutland    | 104 |   0.87%
Kangaskhan   | 104 |   0.87%
Girafarig    | 104 |   0.87%
Dodrio       | 103 |   0.86%
Toxicroak    | 103 |   0.86%
Exploud      | 102 |   0.85%
Lilliganth   | 102 |   0.85%
Oinkolognf   |  99 |   0.83%
Pawmot       |  99 |   0.83%
Drampa       |  97 |   0.81%
Wyrdeer      |  96 |   0.80%
Indeedeef    |  93 |   0.78%
Ursaring     |  91 |   0.76%
Arboliva     |  91 |   0.76%
Zoroarkh     |  88 |   0.73%
Braviary     |  88 |   0.73%
Ursaluna     |  88 |   0.73%
Oranguru     |  88 |   0.73%
Heracross    |  87 |   0.73%
Indeedee     |  85 |   0.71%
Poliwrath    |  82 |   0.68%
Unfezant     |  81 |   0.68%
Heliolisk    |  81 |   0.68%
Grafaiai     |  81 |   0.68%
Obstagoon    |  81 |   0.68%
Taurospw     |  78 |   0.65%
Pyroar       |  74 |   0.62%
Toucannon    |  74 |   0.62%
Pidgeot      |  71 |   0.59%
Farigiraf    |  68 |   0.57%
----------------------------
TOTAL        | 12000 | 100.00%

