Evolutions from Farfetchâ€™d (out of approximately 12000):
Pokémon    | Count | Percentage
--------------------------
Minior     | 203 |   1.69%
Greedent   | 193 |   1.61%
Audino     | 193 |   1.61%
Persian    | 190 |   1.58%
Vigoroth   | 188 |   1.57%
Gligar     | 187 |   1.56%
Kecleon    | 187 |   1.56%
Altaria    | 183 |   1.52%
Purugly    | 178 |   1.48%
Eeveep     | 176 |   1.47%
Zangoose   | 174 |   1.45%
Stantler   | 173 |   1.44%
Terapagos  | 172 |   1.43%
Chansey    | 167 |   1.39%
Cinccino   | 162 |   1.35%
Skarmory   | 160 |   1.33%
Maushold   | 160 |   1.33%
Furfrou    | 155 |   1.29%
Golbat     | 154 |   1.28%
Oricorio   | 153 |   1.27%
Corvknight | 152 |   1.27%
Bombirdier | 150 |   1.25%
Oricoriog  | 148 |   1.23%
Wigglytuff | 146 |   1.22%
Fearow     | 145 |   1.21%
Tropius    | 144 |   1.20%
Mandibuzz  | 143 |   1.19%
Oricoriop  | 143 |   1.19%
Talonflame | 143 |   1.19%
Stoutland  | 141 |   1.18%
Miniorc    | 141 |   1.18%
Oinkolognf | 139 |   1.16%
Noctowl    | 138 |   1.15%
Gliscor    | 137 |   1.14%
Oricorioe  | 136 |   1.13%
Lopunny    | 136 |   1.13%
Swellow    | 135 |   1.12%
Drifblim   | 134 |   1.12%
Bouffalant | 133 |   1.11%
Dubwool    | 132 |   1.10%
Swanna     | 132 |   1.10%
Jumpluff   | 130 |   1.08%
Ambipom    | 130 |   1.08%
Komala     | 130 |   1.08%
Exploud    | 129 |   1.07%
Dudunsprce | 127 |   1.06%
Aerodactyl | 127 |   1.06%
Hawlucha   | 127 |   1.06%
Honchkrow  | 127 |   1.06%
Braviaryh  | 127 |   1.06%
Flamigo    | 126 |   1.05%
Masquerain | 126 |   1.05%
Xatu       | 125 |   1.04%
Porygon2   | 125 |   1.04%
Cramorant  | 124 |   1.03%
Girafarig  | 123 |   1.03%
Miltank    | 123 |   1.03%
Rotomfa    | 122 |   1.02%
Sigilyph   | 122 |   1.02%
Oinkologne | 120 |   1.00%
Obstagoon  | 119 |   0.99%
Drampa     | 119 |   0.99%
Vespiquen  | 118 |   0.98%
Pelipper   | 114 |   0.95%
Ursaring   | 114 |   0.95%
Kilowattrl | 114 |   0.95%
Indeedeef  | 113 |   0.94%
Ninjask    | 113 |   0.94%
Kangaskhan | 112 |   0.93%
Lickilicky | 108 |   0.90%
Cyclizar   | 107 |   0.89%
Mantine    | 107 |   0.89%
Toucannon  | 106 |   0.88%
Staraptor  | 106 |   0.88%
Yanmega    | 106 |   0.88%
Tauros     | 105 |   0.88%
Pidgeot    | 104 |   0.87%
Sawsbuck   | 104 |   0.87%
Farigiraf  | 104 |   0.87%
Pyroar     | 101 |   0.84%
Zoroarkh   |  97 |   0.81%
Dodrio     |  97 |   0.81%
Unfezant   |  92 |   0.77%
Bewear     |  92 |   0.77%
Scyther    |  87 |   0.73%
Braviary   |  85 |   0.71%
Indeedee   |  85 |   0.71%
Grafaiai   |  84 |   0.70%
Oranguru   |  83 |   0.69%
Heliolisk  |  78 |   0.65%
Arboliva   |  78 |   0.65%
Vivillon   |   1 |   0.01%
Raticate   |   1 |   0.01%
--------------------------
TOTAL      | 12000 | 100.00%

