Evolutions from Pignite (out of approximately 12000):
Pokémon      | Count | Percentage
----------------------------
Zapdosg      | 225 |   1.88%
Terrakion    | 223 |   1.86%
Virizion     | 204 |   1.70%
Entei        | 203 |   1.69%
Darmanitan   | 202 |   1.68%
Iron Hands   | 201 |   1.68%
Buzzwole     | 201 |   1.68%
Slithrwing   | 198 |   1.65%
Great Tusk   | 197 |   1.64%
Cobalion     | 197 |   1.64%
Mienshao     | 196 |   1.63%
Machamp      | 195 |   1.62%
Magmortar    | 194 |   1.62%
Sirfetchâ€™d | 194 |   1.62%
Taurosp      | 183 |   1.52%
Grapploct    | 183 |   1.52%
Conkeldurr   | 182 |   1.52%
Chi-Yu       | 180 |   1.50%
Magmar       | 180 |   1.50%
Moltres      | 179 |   1.49%
Typhlosion   | 178 |   1.48%
Iron Moth    | 177 |   1.47%
Passimian    | 176 |   1.47%
Arcanine     | 176 |   1.47%
Cinderace    | 174 |   1.45%
Pheromosa    | 174 |   1.45%
Flareon      | 172 |   1.43%
Blacphalon   | 166 |   1.38%
Keldeo       | 164 |   1.37%
Annihilape   | 163 |   1.36%
Okidogi      | 156 |   1.30%
Heatmor      | 155 |   1.29%
Simisear     | 155 |   1.29%
Rapidash     | 153 |   1.27%
Lopunnym     | 146 |   1.22%
Urshifu      | 144 |   1.20%
Typhlosioh   | 144 |   1.20%
Ninetales    | 141 |   1.18%
Lucario      | 140 |   1.17%
Chesnaught   | 140 |   1.17%
Turtonator   | 139 |   1.16%
Blaziken     | 139 |   1.16%
Darmanitaz   | 134 |   1.12%
Urshifur     | 133 |   1.11%
Cameruptm    | 131 |   1.09%
Chandelure   | 130 |   1.08%
Decidueyeh   | 127 |   1.06%
Oricorio     | 125 |   1.04%
Arcanineh    | 122 |   1.02%
Ceruledge    | 121 |   1.01%
Infernape    | 120 |   1.00%
Gallade      | 120 |   1.00%
Skeledirge   | 119 |   0.99%
Charizard    | 117 |   0.97%
Incineroar   | 116 |   0.97%
Coalossal    | 115 |   0.96%
Talonflame   | 114 |   0.95%
Houndoom     | 113 |   0.94%
Pangoro      | 113 |   0.94%
Ogerponf     | 113 |   0.94%
Flamigo      | 111 |   0.92%
Delphox      | 111 |   0.92%
Heracross    | 110 |   0.92%
Darmanitzg   | 110 |   0.92%
Hawlucha     | 110 |   0.92%
Volcarona    | 109 |   0.91%
Scrafty      | 109 |   0.91%
Salazzle     | 109 |   0.91%
Medichamm    | 109 |   0.91%
Crabminble   | 108 |   0.90%
Scovillain   | 108 |   0.90%
Armarouge    | 106 |   0.88%
Toxicroak    | 106 |   0.88%
Centskorch   | 104 |   0.87%
Taurospf     | 103 |   0.86%
Lilliganth   | 103 |   0.86%
Quaquaval    |  99 |   0.83%
Sneasler     |  98 |   0.82%
Pawmot       |  90 |   0.75%
Rotomh       |  87 |   0.73%
Taurospw     |  86 |   0.72%
Poliwrath    |  84 |   0.70%
Pyroar       |  80 |   0.67%
Bewear       |  78 |   0.65%
----------------------------
TOTAL        | 12000 | 100.00%

